"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00003145","2011-05-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  344",",,W","  183",",,W","   34",",,W",,," 1436",",,W","  190",",,W","  180",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  328",",,W","  172",",,W","   41",",,W",,," 1722",",,W","  290",",,W","  280",",,W",,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  328",",,W","  144",",,W","   23",",,W",,," 0042",",,W","  290",",,W","  310",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  367",",,W","  178",",,W","   18",",,W",,," 2217",",,W","  320",",,W","  310",",,W",,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  372",",,W","  217",",,W","   42",",,W",,," 1025",",,W","  280",",,W","  280",",,W",,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  394",",,W","  206",",,W","   26",",,W",,," 1856",",,W","  270",",,W","  250",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  206",",,W","   51",",,W",,," 2205",",,W","  300",",,W","  300",",,W",,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  272",",,W","  161",",,W","   85",",,W",,," 1718",",,W","  290",",,W","  290",",,W",,,"  157",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  311",",,W","  128",",,W","   23",",,W",,," 1334",",,W","   20",",,W","  330",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-31","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  356",",,W","  172",",,W","   18",",,W",,," 1541",",,W","  170",",,W","  180",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  339",",,W","  206",",,W","   38",",,W",,," 2019",",,W","  310",",,W","  300",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  339",",,W","  178",",,W","   31",",,W",,," 0018",",,W","  300",",,W","  310",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  350",",,W","  183",",,W","   17",",,W",,," 2224",",,W","  210",",,W","  220",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  361",",,W","  178",",,W","   22",",,W",,," 1043",",,W","  150",",,W","  140",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  394",",,W","  200",",,W","   26",",,W",,," 2048",",,W","  310",",,W","  300",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  322",",,W","  206",",,W","   50",",,W",,," 0244",",,W","  310",",,W","  310",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  350",",,W","  178",",,W","   20",",,W",,," 1134",",,W","  270",",,W","  300",",,W",,,"   67",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  344",",,W","  211",",,W","   44",",,W",,," 1437",",,W","  280",",,W","  270",",,W",,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  361",",,W","  200",",,W","   22",",,W",,," 1027",",,W","  260",",,W","  270",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  217",",,W","   32",",,W",,," 1620",",,W","  210",",,W","  210",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  217",",,W","   33",",,W",,," 1341",",,W","  160",",,W","  210",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  200",",,W","   26",",,W",,," 1959",",,W","  200",",,W","  200",",,W",,,"   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  378",",,W","  233",",,W","   18",",,W",,," 1653",",,W","  220",",,W","  260",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  406",",,W","  233",",,W","   11",",,W",,," 2129",",,W","  210",",,W","  210",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  256",",,W","   29",",,W",,," 2217",",,W","  220",",,W","  230",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  239",",,W","   30",",,W",,," 1831",",,W","  210",",,W","  220",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  411",",,W","  222",",,W","   24",",,W",,," 1604",",,W","  280",",,W","  270",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  406",",,W","  250",",,W","   30",",,W",,," 1758",",,W","  220",",,W","  220",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  394",",,W","  217",",,W","   30",",,W",,," 1356",",,W","  270",",,W","  230",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  239",",,W","   17",",,W",,," 1627",",,W","  280",",,W","  270",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  433",",,W","  250",",,W","   18",",,W",,," 1337",",,W","  250",",,W","  290",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  439",",,W","  267",",,W","   33",",,W",,," 1822",",,W","  210",",,W","  210",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  267",",,W","   46",",,W",,," 0840",",,W","  160",",,W","  160",",,W",,,"  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  261",",,W","   24",",,W",,," 1914",",,W","  210",",,W","  210",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  433",",,W","  289",",,W","   23",",,W",,," 0319",",,W","  320",",,W","  340",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  439",",,W","  283",",,W","   30",",,W",,," 0025",",,W","  310",",,W","  320",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  461",",,W","  250",",,W","   19",",,W",,," 1812",",,W","  220",",,W","  210",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  272",",,W","   47",",,W",,," 1500",",,W","  170",",,W","  160",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  283",",,W","   37",",,W",,," 2323",",,W","  300",",,W","  320",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-06-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  406",",,W","  244",",,W","   26",",,W",,," 0015",",,W","  310",",,W","  310",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  444",",,W","  239",",,W","   13",",,W",,," 1319",",,W","  270",",,W","  300",",,W",,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  472",",,W","  278",",,W","   16",",,W",,," 2359",",,W","  170",",,W","  170",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,W",,,,,"  400",",,W","  294",",,W","   71",",,W",,," 0014",",,W","  150",",,W","  150",",,W",,,"  183",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  394",",,W","  300",",,W","   43",",,W",,," 0255",",,W","  100",",,W","   90",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,W",,,,,"  411",",,W","  283",",,W","   47",",,W",,," 2253",",,W","   90",",,W","   90",",,W",,,"  170",",,W","  206",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   20",",,W",,,,,"  389",",,W","  250",",,W","   24",",,W",,," 0006",",,W","   40",",,W","   30",",,W",,,"   89",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  289",",,W","   28",",,W",,," 0315",",,W","  140",",,W","  140",",,W",,,"  112",",,W","  139",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00003145","2011-07-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  294",",,W","   26",",,W",,," 1513",",,W","  270",",,W","  270",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  433",",,W","  289",",,W","   40",",,W",,," 1706",",,W","  190",",,W","  190",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  422",",,W","  311",",,W","   55",",,W",,," 2343",",,W","  160",",,W","  170",",,W",,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  394",",,W","  294",",,W","   55",",,W",,," 0418",",,W","  160",",,W","  150",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00003145","2011-07-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  406",",,W","  261",",,W","   26",",,W",,," 2036",",,W","  210",",,W","  210",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00003145","2011-07-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  389",",,W","  239",",,W","   22",",,W",,," 2105",",,W","  210",",,W","  200",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  378",",,W","  244",",,W","   18",",,W",,," 2148",",,W","  210",",,W","  220",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  233",",,W","   21",",,W",,," 2252",",,W","  210",",,W","  290",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  406",",,W","  228",",,W","   17",",,W",,," 1334",",,W","  260",",,W","  280",",,W",,,"   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  233",",,W","   16",",,W",,," 2114",",,W","  180",",,W","  210",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  439",",,W","  300",",,W","   30",",,W",,," 1436",",,W","  160",",,W","  190",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  433",",,W","  311",",,W","   50",",,W",,," 1209",",,W","  150",",,W","  160",",,W",,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  444",",,W","  289",",,W","   32",",,W",,," 0136",",,W","  150",",,W","  150",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  439",",,W","  294",",,W","   25",",,W",,," 2017",",,W","  160",",,W","  210",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  411",",,W","  272",",,W","   52",",,W",,," 1258",",,W","  160",",,W","  180",",,W",,,"  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  400",",,W","  283",",,W","   61",",,W",,," 1233",",,W","  180",",,W","  160",",,W",,,"   98",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,W",,,,,"  378",",,W","  300",",,W","   37",",,W",,," 1014",",,W","  160",",,W","  160",",,W",,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  289",",,W","   25",",,W",,," 2057",",,W","  220",",,W","  200",",,W",,,"   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  294",",,W","   47",",,W",,," 1444",",,W","  180",",,W","  180",",,W",,,"   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  394",",,W","  283",",,W","   56",",,W",,," 0734",",,W","  150",",,W","  150",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  283",",,W","   26",",,W",,," 1538",",,W","  220",",,W","  210",",,W",,,"   58",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  433",",,W","  294",",,W","   36",",,W",,," 1803",",,W","  200",",,W","  200",",,W",,,"   81",",,W","   98",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  422",",,W","  311",",,W","   25",",,W",,," 1836",",,W","  240",",,W","  240",",,W",,,"   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003145","2011-07-31","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   18",",,W",,,,,"  428",",,W","  300",",,W","   23",",,W",,," 1622",",,W","  280",",,W","  280",",,W",,,"   72",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  433",",,W","  311",",,W","   23",",,W",,," 1821",",,W","  280",",,W","  290",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00003145","2011-08-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  456",",,W","  311",",,W","   20",",,W",,," 1551",",,W","  260",",,W","  270",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  461",",,W","  322",",,W","   33",",,W",,," 1908",",,W","  230",",,W","  220",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  444",",,W","  289",",,W","   37",",,W",,," 0807",",,W","  160",",,W","  160",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  283",",,W","   22",",,W",,," 1300",",,W","  290",",,W","  280",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  250",",,W","   26",",,W",,," 1420",",,W","  190",",,W","  190",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  422",",,W","  294",",,W","   40",",,W",,," 2204",",,W","  160",",,W","  160",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  289",",,W","   34",",,W",,," 1214",",,W","  180",",,W","  170",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  422",",,W","  294",",,W","   42",",,W",,," 1120",",,W","  160",",,W","  170",",,W",,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  289",",,W","   52",",,W",,," 1306",",,W","  170",",,W","  170",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  272",",,W","   51",",,W",,," 1504",",,W","  210",",,W","  180",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  406",",,W","  283",",,W","   31",",,W",,," 1202",",,W","  220",",,W","  210",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  422",",,W","  294",",,W","   31",",,W",,," 1437",",,W","  200",",,W","  200",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  433",",,W","  283",",,W","   23",",,W",,," 1938",",,W","  210",",,W","  220",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  289",",,W","   51",",,W",,," 1142",",,W","  170",",,W","  180",",,W",,,"   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  283",",,W","   42",",,W",,," 1725",",,W","  180",",,W","  260",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  439",",,W","  306",",,W","   26",",,W",,," 1334",",,W","  210",",,W","  210",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  450",",,W","  311",",,W","   47",",,W",,," 1729",",,W","  160",",,W","  160",",,W",,,"  139",",,W","  165",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00003145","2011-08-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  306",",,W","   57",",,W",,," 0329",",,W","  140",",,W","  140",",,W",,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  417",",,W","  278",",,W","   46",",,W",,," 0903",",,W","  150",",,W","  140",",,W",,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  428",",,W","  261",",,W","   26",",,W",,," 1408",",,W","  190",",,W","  190",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  450",",,W","  272",",,W","   15",",,W",,," 1726",",,W","  270",",,W","  270",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-08-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  461",",,W","  289",",,W","   15",",,W",,," 2351",",,W","  300",",,W","  300",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
